id,filtered_words_str,features_str,label_index
F068,"visit,range,enter.,firm,bed,scene,join,environment,industry,senior,discover.,—,shocking,claims,secret,cure,surface,internet.","(10000,[165,503,698,1848,2407,3010,3892,4144,5268,5844,5850,6747,7281,7936,8338,8894,8952,9497],[4.270695952029551,0.691153161953081,4.019381523748645,5.523458920524919,3.914021008090819,4.270695952029551,2.5530444549552183,4.019381523748645,4.830311739964974,4.019381523748645,0.691153161953081,2.5530444549552183,0.6792718340663283,0.691153161953081,0.691153161953081,4.607168188650764,4.270695952029551,4.137164559405029])",0.0
R015,"data,billion,husband,throughout,call,mission,interview.,experts,discuss,ongoing,developments,election.","(10000,[258,1695,3556,3614,4506,4687,5138,5146,5948,6069,7208,9462],[4.137164559405029,4.830311739964974,2.8844015909096608,0.691153161953081,0.691153161953081,0.6871770135734415,4.607168188650764,3.8187108282864943,4.019381523748645,4.137164559405029,4.137164559405029,0.691153161953081])",1.0
R147,"couple,program,begin,item,reach.,number,open,remember,key,whatever,high,certain.,experts,discuss,ongoing,developments,climate,change.","(10000,[573,821,1513,1916,2059,2116,3131,3614,4506,4687,5685,5783,7695,7702,8519,9380,9462,9472],[3.577548771469606,2.849310271098391,4.137164559405029,4.019381523748645,2.661258039595451,4.42484663185681,4.830311739964974,0.691153161953081,0.691153161953081,0.6871770135734415,4.137164559405029,3.914021008090819,4.137164559405029,4.137164559405029,4.830311739964974,4.830311739964974,0.691153161953081,5.523458920524919])",1.0
F198,"growth,follow,prove.,decision,herself.,—,shocking,claims,government,cover-up,surface,internet.","(10000,[320,503,2193,2238,2259,5105,5850,7281,7936,8338,9367,9813],[4.137164559405029,0.691153161953081,4.270695952029551,5.117993812416755,2.920769235080536,4.830311739964974,0.691153161953081,0.6792718340663283,0.691153161953081,0.691153161953081,5.117993812416755,2.997730276216664])",0.0
R081,"last,environment,hundred,truth.,bring,although,media,really.,experts,discuss,ongoing,developments,climate,change.","(10000,[821,1209,2059,2407,3057,3614,3989,4506,4687,5175,6373,6959,7779,9462],[2.849310271098391,3.914021008090819,2.661258039595451,3.914021008090819,3.6516567436233283,0.691153161953081,3.7316994512968646,0.691153161953081,0.6871770135734415,3.914021008090819,5.523458920524919,5.523458920524919,3.914021008090819,0.691153161953081])",1.0
F050,"ten,somebody,word.,view,strategy,action,ever,choose,never,she.,—,shocking,claims,aliens,surface,internet.","(10000,[281,503,650,1733,2291,3089,5006,5085,5594,5850,6633,7281,7293,7936,8338,9706],[4.270695952029551,0.691153161953081,2.958509563063383,5.523458920524919,3.914021008090819,4.019381523748645,4.830311739964974,3.125563647726549,4.607168188650764,0.691153161953081,4.137164559405029,0.6792718340663283,4.270695952029551,0.691153161953081,0.691153161953081,4.019381523748645])",0.0
F162,"week,final,option,true,but.,reduce,kind,describe,number.,—,shocking,claims,celebrity,scandal,surface,internet.","(10000,[503,1653,3486,4702,4921,5122,5850,6044,7085,7188,7281,7936,8159,8338,8927,9613],[0.691153161953081,4.42484663185681,2.849310271098391,4.830311739964974,2.849310271098391,4.42484663185681,0.691153161953081,3.914021008090819,4.137164559405029,4.019381523748645,0.6792718340663283,0.691153161953081,4.019381523748645,0.691153161953081,5.523458920524919,3.7316994512968646])",0.0
R028,"hundred,manager,kitchen,say,beautiful.,system,national,father,rule,market.,experts,discuss,ongoing,developments,technology,breakthrough.","(10000,[343,756,870,1020,1652,1800,2227,3614,3996,4506,4687,5175,5862,7910,8353,9462],[4.137164559405029,4.270695952029551,5.523458920524919,2.661258039595451,4.607168188650764,4.019381523748645,2.7200985396183848,0.691153161953081,3.383392757028649,0.691153161953081,0.6871770135734415,3.914021008090819,4.137164559405029,4.137164559405029,4.270695952029551,0.691153161953081])",1.0
R195,"series,pull,there.,growth,different,section,forget,thing,sometimes,staff,themselves.,smile,color,find,exist,gas,network.,experts,discuss,ongoing,developments,budget,report.","(10000,[320,2713,3614,3857,4463,4506,4687,4991,5432,5607,5804,5853,5869,6224,6597,6602,6683,6968,7146,7510,7515,9462,9832],[4.137164559405029,4.019381523748645,0.691153161953081,4.019381523748645,4.137164559405029,0.691153161953081,0.6871770135734415,2.579019941358479,2.6902455764687034,3.8187108282864943,5.117993812416755,5.117993812416755,4.42484663185681,4.137164559405029,4.42484663185681,4.607168188650764,4.42484663185681,4.137164559405029,3.7316994512968646,4.270695952029551,5.523458920524919,0.691153161953081,3.7316994512968646])",1.0
F116,"truth,sure,month.,tonight,man,quality,son,think,bar.,speak,adult,turn,north.,—,shocking,claims,aliens,surface,internet.","(10000,[72,209,503,650,1481,1811,1821,2069,2335,2569,2802,3389,3506,3886,4732,5850,7281,7936,8338],[4.137164559405029,4.607168188650764,0.691153161953081,2.958509563063383,5.523458920524919,4.607168188650764,4.270695952029551,4.830311739964974,4.019381523748645,3.6516567436233283,5.523458920524919,4.607168188650764,4.137164559405029,4.019381523748645,4.270695952029551,0.691153161953081,0.6792718340663283,0.691153161953081,0.691153161953081])",0.0
R018,"data,option,soon,production.,reduce,building,allow,set.,picture,difficult,discussion,glass,card.,experts,discuss,ongoing,developments,research.","(10000,[1041,1640,1695,1712,2092,2481,3614,4506,4687,4835,5315,5767,5852,6932,7066,8159,9462,9613],[4.607168188650764,5.117993812416755,4.830311739964974,3.8187108282864943,5.523458920524919,4.42484663185681,0.691153161953081,0.691153161953081,0.6871770135734415,3.8187108282864943,4.270695952029551,4.830311739964974,4.42484663185681,4.137164559405029,2.7826188965997183,4.019381523748645,0.691153161953081,3.7316994512968646])",1.0
F073,"mission,stop,probably,go,attorney,computer,staff,economic.,rich,environmental,form,democratic,special,see,whose.,establish,sing,employee.,bar,black,past,close,throw,of.,—,shocking,claims,immortal,jellyfish,surface,internet.","(10000,[503,796,1055,1948,2007,2066,2297,2759,2923,3497,4853,5354,5606,5621,5850,6027,6069,6212,6224,6383,6451,7281,7332,7936,8151,8325,8338,8408,9275,9876],[0.691153161953081,4.137164559405029,4.830311739964974,3.6516567436233283,4.830311739964974,2.7508701982851385,4.019381523748645,5.117993812416755,3.8187108282864943,4.607168188650764,4.270695952029551,3.914021008090819,4.019381523748645,3.914021008090819,0.691153161953081,4.607168188650764,4.137164559405029,3.577548771469606,4.137164559405029,5.117993812416755,6.6524686863774,0.6792718340663283,4.270695952029551,0.691153161953081,3.7316994512968646,3.914021008090819,0.691153161953081,4.830311739964974,4.019381523748645,2.7508701982851385])",0.0
F059,"law,message,movement,decide,beyond,rock.,officer,officer,mrs,start,must.,apply,head,hard,across,see,middle,sell.,—,shocking,claims,miracle,drug,surface,internet.","(10000,[503,696,1064,1256,1310,2715,2996,3739,3979,5125,5294,5354,5850,7074,7281,7312,7860,7936,8293,8338,8900,9296,9751,9878],[0.691153161953081,8.03876304749729,4.270695952029551,3.125563647726549,4.830311739964974,4.137164559405029,4.137164559405029,4.830311739964974,3.7316994512968646,3.914021008090819,4.270695952029551,3.914021008090819,0.691153161953081,3.914021008090819,0.6792718340663283,4.270695952029551,2.8844015909096608,0.691153161953081,3.914021008090819,0.691153161953081,4.019381523748645,5.523458920524919,4.607168188650764,4.137164559405029])",0.0
R078,"despite,open,resource.,work,interest,price,support,career.,item,left,smile,eye,might.,experts,discuss,ongoing,developments,budget,report.","(10000,[70,1301,1341,1662,1738,1916,2713,3614,4506,4687,4991,5432,5783,6484,6729,8217,9118,9462,9527],[4.42484663185681,4.42484663185681,3.914021008090819,4.137164559405029,4.607168188650764,4.019381523748645,4.019381523748645,0.691153161953081,0.691153161953081,0.6871770135734415,2.579019941358479,2.6902455764687034,3.914021008090819,5.117993812416755,5.117993812416755,4.270695952029551,5.523458920524919,0.691153161953081,4.137164559405029])",1.0
F216,"politics,product,town,garden,research.,sport,watch,strong,around.,range,full,issue,ground.,—,shocking,claims,secret,cure,surface,internet.","(10000,[165,447,503,2708,3892,4715,5850,5887,5936,6257,6355,6616,6747,7066,7281,7936,8278,8338,8678,8897],[4.270695952029551,4.137164559405029,0.691153161953081,4.607168188650764,2.5530444549552183,4.270695952029551,0.691153161953081,4.019381523748645,4.607168188650764,5.523458920524919,4.019381523748645,4.137164559405029,2.5530444549552183,2.7826188965997183,0.6792718340663283,0.691153161953081,3.7316994512968646,0.691153161953081,4.830311739964974,4.137164559405029])",0.0
F206,"gas,listen,wrong,hold,later.,later,friend,study,ten.,station,idea,serve,use,indeed,best.,—,shocking,claims,celebrity,scandal,surface,internet.","(10000,[429,488,503,560,1725,2389,3059,3486,4224,4921,4934,5133,5607,5850,5958,6043,6512,7281,7936,8338,8415,9415],[4.42484663185681,4.270695952029551,0.691153161953081,4.830311739964974,3.8187108282864943,4.270695952029551,4.607168188650764,2.849310271098391,4.42484663185681,2.849310271098391,4.830311739964974,3.914021008090819,3.8187108282864943,0.691153161953081,4.270695952029551,4.42484663185681,3.6516567436233283,0.6792718340663283,0.691153161953081,0.691153161953081,4.270695952029551,5.523458920524919])",0.0
R036,"sort,future,exactly,hospital,leg.,attention,skin,question,enter,finish.,rock,stage,ask,goal,environment,law,offer.,experts,discuss,ongoing,developments,research.","(10000,[30,574,1238,2096,2407,2947,3144,3331,3507,3614,3979,4506,4687,4930,5089,5720,5833,6488,7066,7435,7688,9462],[4.137164559405029,4.42484663185681,4.42484663185681,4.42484663185681,3.914021008090819,3.914021008090819,4.830311739964974,5.523458920524919,4.137164559405029,0.691153161953081,3.7316994512968646,0.691153161953081,0.6871770135734415,3.6516567436233283,3.7316994512968646,4.019381523748645,4.270695952029551,3.914021008090819,2.7826188965997183,3.914021008090819,5.523458920524919,0.691153161953081])",1.0
F104,"policy,beyond,wife,fact.,raise,image,agency,increase,seek.,—,shocking,claims,aliens,surface,internet.","(10000,[503,650,765,2922,3021,3527,4142,5303,5850,7281,7936,7963,8338,8900,9192],[0.691153161953081,2.958509563063383,3.6516567436233283,5.523458920524919,3.7316994512968646,4.019381523748645,3.6516567436233283,4.607168188650764,0.691153161953081,0.6792718340663283,0.691153161953081,3.8187108282864943,0.691153161953081,4.019381523748645,5.523458920524919])",0.0
F000,"something,official,fund,concern,marriage,crime.,organization,new,write,base,today,various.,lawyer,drive,fine.,—,shocking,claims,hoax,surface,internet.","(10000,[278,292,503,585,1364,1968,4377,4638,5445,5850,6229,6325,6584,7281,7936,8173,8338,8485,9021,9806,9826],[4.830311739964974,4.830311739964974,0.691153161953081,4.830311739964974,4.137164559405029,4.42484663185681,2.60568818844064,4.270695952029551,4.607168188650764,0.691153161953081,5.117993812416755,4.607168188650764,4.830311739964974,0.6792718340663283,0.691153161953081,3.7316994512968646,0.691153161953081,4.270695952029551,4.137164559405029,3.577548771469606,4.42484663185681])",0.0
R136,"former,according,everybody,small,guy,live,test.,development,news,policy,agency,how.,thing,strategy,small,lawyer.,experts,discuss,ongoing,developments,education.","(10000,[94,141,222,493,765,2291,2433,2561,2871,3614,3857,4142,4160,4506,4687,5047,6021,7564,8960,9462],[4.019381523748645,4.830311739964974,9.660623479929948,4.137164559405029,3.6516567436233283,3.914021008090819,4.137164559405029,4.137164559405029,4.270695952029551,0.691153161953081,4.019381523748645,3.6516567436233283,5.117993812416755,0.691153161953081,0.6871770135734415,2.661258039595451,5.117993812416755,4.137164559405029,4.830311739964974,0.691153161953081])",1.0
F019,"need,everybody,leg,help.,scientist,leg,send,daughter,listen,great.,nearly,outside,population,life,painting,time,where.,—,shocking,claims,immortal,jellyfish,surface,internet.","(10000,[429,503,1034,2066,2561,2866,3477,3952,4522,5523,5850,6226,6290,6537,6591,7281,7623,7936,8157,8338,8568,9258,9876],[4.42484663185681,0.691153161953081,3.914021008090819,2.7508701982851385,4.137164559405029,3.8187108282864943,4.830311739964974,5.523458920524919,5.117993812416755,4.830311739964974,0.691153161953081,4.137164559405029,8.03876304749729,4.42484663185681,5.523458920524919,0.6792718340663283,5.117993812416755,0.691153161953081,4.019381523748645,0.691153161953081,4.019381523748645,4.270695952029551,2.7508701982851385])",0.0
R012,"leader,analysis.,experts,discuss,ongoing,developments,technology,breakthrough.","(10000,[1020,1526,2227,3614,4506,4687,6421,9462],[2.661258039595451,4.137164559405029,2.7200985396183848,0.691153161953081,0.691153161953081,0.6871770135734415,4.830311739964974,0.691153161953081])",1.0
R052,"room,approach,pull,itself.,right,always,officer,far,easy,stage.,wish,tree,remember,discover,simply,challenge.,experts,discuss,ongoing,developments,education.","(10000,[494,495,696,760,1642,1790,2862,3095,3614,4158,4170,4506,4687,5047,5685,5871,6597,6643,8172,9011,9462],[5.117993812416755,4.270695952029551,4.019381523748645,4.42484663185681,3.8187108282864943,4.137164559405029,5.117993812416755,4.42484663185681,0.691153161953081,4.137164559405029,4.270695952029551,0.691153161953081,0.6871770135734415,2.661258039595451,4.137164559405029,4.42484663185681,4.42484663185681,4.607168188650764,5.117993812416755,4.137164559405029,0.691153161953081])",1.0
R123,"form,hundred,crime,approach,vote,education,human,world.,color,answer,forward,evidence,coach.,experts,discuss,ongoing,developments,climate,change.","(10000,[731,821,1479,2054,2059,3095,3614,3619,4506,4687,5175,5530,5621,6287,8303,8411,9214,9462,9832],[4.019381523748645,2.849310271098391,4.830311739964974,4.607168188650764,2.661258039595451,4.42484663185681,0.691153161953081,4.137164559405029,0.691153161953081,0.6871770135734415,3.914021008090819,4.019381523748645,3.914021008090819,4.42484663185681,4.270695952029551,3.5085558999826545,4.42484663185681,0.691153161953081,3.7316994512968646])",1.0
F040,"community,term,card,without.,sort,enough,first,whether.,—,shocking,claims,government,cover-up,surface,internet.","(10000,[503,2144,2188,2259,3804,4748,5720,5850,6403,6547,7281,7936,8174,8338,9813],[0.691153161953081,4.137164559405029,3.914021008090819,2.920769235080536,5.523458920524919,4.42484663185681,4.019381523748645,0.691153161953081,4.137164559405029,5.117993812416755,0.6792718340663283,0.691153161953081,5.117993812416755,0.691153161953081,2.997730276216664])",0.0
R160,"three,product,around,fact,same.,guess,serious,young,occur.,somebody,record,first.,experts,discuss,ongoing,developments,climate,change.","(10000,[447,474,821,1117,2059,2516,3089,3614,3756,4347,4506,4687,5925,6197,7215,7809,8660,9462],[4.137164559405029,5.117993812416755,2.849310271098391,3.577548771469606,2.661258039595451,5.117993812416755,4.019381523748645,0.691153161953081,4.830311739964974,4.42484663185681,0.691153161953081,0.6871770135734415,3.7316994512968646,4.137164559405029,4.607168188650764,4.830311739964974,4.270695952029551,0.691153161953081])",1.0
F067,"region,present,newspaper,idea,thousand,our.,major,air,collection,popular,young.,design,behind,gun,knowledge,oil.,—,shocking,claims,immortal,jellyfish,surface,internet.","(10000,[88,503,1058,1990,2066,3238,3922,4346,5252,5850,5958,6148,6798,7281,7864,7936,8130,8159,8209,8313,8338,9621,9876],[4.270695952029551,0.691153161953081,4.137164559405029,5.117993812416755,2.7508701982851385,4.42484663185681,4.270695952029551,4.42484663185681,5.117993812416755,0.691153161953081,4.270695952029551,4.019381523748645,3.914021008090819,0.6792718340663283,3.914021008090819,0.691153161953081,4.270695952029551,4.019381523748645,4.019381523748645,4.137164559405029,0.691153161953081,4.830311739964974,2.7508701982851385])",0.0
R069,"money,system,authority,remember.,enter,third,wife,affect,measure,establish.,experts,discuss,ongoing,developments,research.","(10000,[528,1176,3021,3614,3996,4506,4687,5739,5849,6055,6103,7066,7435,8771,9462],[4.270695952029551,4.270695952029551,3.7316994512968646,0.691153161953081,3.383392757028649,0.691153161953081,0.6871770135734415,4.607168188650764,4.830311739964974,4.270695952029551,4.830311739964974,2.7826188965997183,3.914021008090819,4.270695952029551,0.691153161953081])",1.0
F160,"test,various,build,none.,together,affect,blood,international,away.,quickly,somebody,camera,evidence,sport,much.,—,shocking,claims,mind,control,surface,internet.","(10000,[188,503,1208,1650,2054,2359,3014,3089,3184,3391,5760,5850,6055,6586,6647,6830,7281,7634,7936,8278,8312,8338],[4.270695952029551,0.691153161953081,2.8844015909096608,4.019381523748645,4.607168188650764,4.607168188650764,4.270695952029551,4.019381523748645,2.8844015909096608,4.42484663185681,5.117993812416755,0.691153161953081,4.270695952029551,3.914021008090819,4.137164559405029,5.523458920524919,0.6792718340663283,5.523458920524919,0.691153161953081,3.7316994512968646,4.270695952029551,0.691153161953081])",0.0
F053,"offer,hair,get,training,arrive,organization,candidate.,training,year,guy,already,family,drive,attack.,—,shocking,claims,hoax,surface,internet.","(10000,[94,503,547,594,1364,2958,3643,4377,5850,6325,7281,7391,7538,7664,7936,8297,8338,8899,9426],[4.019381523748645,0.691153161953081,4.830311739964974,4.270695952029551,4.137164559405029,4.137164559405029,5.523458920524919,2.60568818844064,0.691153161953081,4.607168188650764,0.6792718340663283,4.137164559405029,8.274329118810059,4.137164559405029,0.691153161953081,3.914021008090819,0.691153161953081,4.270695952029551,4.607168188650764])",0.0
R074,"everything,television,idea,guess,fight.,soldier,develop,break.,option,democrat,growth,everyone,word.,able,dinner,you.,experts,discuss,ongoing,developments,education.","(10000,[4,320,1241,2240,3496,3614,4141,4506,4687,5006,5047,5234,5958,8660,8713,8893,9156,9462,9613,9640],[5.523458920524919,4.137164559405029,3.6516567436233283,4.019381523748645,4.42484663185681,0.691153161953081,4.137164559405029,0.691153161953081,1.374354027146883,4.830311739964974,2.661258039595451,4.607168188650764,4.270695952029551,4.270695952029551,4.42484663185681,3.914021008090819,4.270695952029551,0.691153161953081,3.7316994512968646,5.523458920524919])",1.0
R007,"loss,two,wide,game.,next,future,check,cup,reflect,girl,someone.,baby,finally,doctor.,experts,discuss,ongoing,developments,election.","(10000,[1029,1348,1817,2836,3059,3409,3556,3614,3901,4506,4687,4728,5321,5329,5498,6488,7229,8273,9462],[4.42484663185681,4.019381523748645,4.019381523748645,4.42484663185681,4.607168188650764,4.607168188650764,2.8844015909096608,0.691153161953081,4.607168188650764,0.691153161953081,0.6871770135734415,4.270695952029551,4.137164559405029,4.830311739964974,5.523458920524919,3.914021008090819,5.117993812416755,4.607168188650764,0.691153161953081])",1.0
R119,"media,quality,effort,pull.,however,outside,claim,great,administration.,remember,movement,health.,experts,discuss,ongoing,developments,climate,change.","(10000,[750,821,911,1209,1612,2059,3506,3614,3684,4506,4687,5294,5685,5726,6219,8568,8937,9462],[4.42484663185681,2.849310271098391,5.117993812416755,3.914021008090819,5.117993812416755,2.661258039595451,4.137164559405029,0.691153161953081,4.019381523748645,0.691153161953081,0.6871770135734415,4.270695952029551,4.137164559405029,4.270695952029551,3.125563647726549,4.019381523748645,4.270695952029551,0.691153161953081])",1.0
R087,"goal,machine,design,board,standard.,entire,enough,executive,establish,follow.,experts,discuss,ongoing,developments,budget,report.","(10000,[1112,2923,3614,3922,4506,4687,4748,4991,5089,5432,7454,7870,8040,8824,9462,9966],[5.117993812416755,3.8187108282864943,0.691153161953081,4.270695952029551,0.691153161953081,0.6871770135734415,4.42484663185681,2.579019941358479,3.7316994512968646,2.6902455764687034,4.42484663185681,4.137164559405029,3.4440173788450834,4.270695952029551,0.691153161953081,4.42484663185681])",1.0
F145,"yes,focus.,program,defense,sure,kid,prepare.,student,agency,the.,—,shocking,claims,miracle,drug,surface,internet.","(10000,[503,573,765,1256,1821,2260,3386,3536,3543,3723,5044,5850,7281,7860,7936,8016,8338],[0.691153161953081,3.577548771469606,3.6516567436233283,3.125563647726549,4.270695952029551,5.523458920524919,5.523458920524919,3.6516567436233283,4.137164559405029,3.914021008090819,4.607168188650764,0.691153161953081,0.6792718340663283,2.8844015909096608,0.691153161953081,5.117993812416755,0.691153161953081])",0.0
R065,"challenge,close,economy.,actually,people,food,close.,experts,discuss,ongoing,developments,budget,report.","(10000,[3497,3614,4263,4506,4683,4687,4991,5432,5935,6447,7937,8653,9462],[4.607168188650764,0.691153161953081,4.137164559405029,0.691153161953081,5.117993812416755,0.6871770135734415,2.579019941358479,2.6902455764687034,4.137164559405029,4.019381523748645,5.523458920524919,4.607168188650764,0.691153161953081])",1.0
R208,"wrong,way,federal,available,stop,sell.,data,four,piece,line,animal,create,trip.,benefit,today,score,night,power,box,vote.,experts,discuss,ongoing,developments,budget,report.","(10000,[633,796,1182,1243,1310,1404,1695,1927,2475,3056,3133,3614,4506,4687,4991,5432,5653,6512,6865,6869,6878,7360,7922,9391,9462,9806],[4.137164559405029,4.137164559405029,4.019381523748645,3.914021008090819,4.830311739964974,4.137164559405029,4.830311739964974,4.607168188650764,4.137164559405029,4.270695952029551,4.607168188650764,0.691153161953081,0.691153161953081,0.6871770135734415,2.579019941358479,2.6902455764687034,4.270695952029551,3.6516567436233283,5.523458920524919,4.270695952029551,5.117993812416755,4.830311739964974,3.914021008090819,3.6516567436233283,0.691153161953081,3.577548771469606])",1.0
R048,"employee,campaign,hand,cultural,property.,five,right,prevent,clear.,experts,discuss,ongoing,developments,budget,report.","(10000,[1401,1790,3252,3423,3614,4506,4687,4991,5432,5974,6548,6675,8208,9233,9462],[5.523458920524919,4.137164559405029,4.270695952029551,4.830311739964974,0.691153161953081,0.691153161953081,0.6871770135734415,2.579019941358479,2.6902455764687034,3.7316994512968646,4.019381523748645,3.914021008090819,5.523458920524919,4.270695952029551,0.691153161953081])",1.0
F076,"commercial,opportunity,outside,someone,whose,indeed.,seven,administration,sign,wish,subject,week.,smile,husband,know,animal,according.,—,shocking,claims,aliens,surface,internet.","(10000,[495,503,650,1996,2302,2713,3671,5185,5850,6443,6756,6976,7208,7281,7360,7779,7850,7936,8338,8568,8655,9539,9907],[4.270695952029551,0.691153161953081,2.958509563063383,5.117993812416755,5.523458920524919,4.019381523748645,4.137164559405029,4.137164559405029,0.691153161953081,4.019381523748645,3.5085558999826545,4.137164559405029,4.137164559405029,0.6792718340663283,4.830311739964974,3.914021008090819,3.914021008090819,0.691153161953081,0.691153161953081,4.019381523748645,4.137164559405029,4.42484663185681,5.117993812416755])",0.0
R019,"show,training,campaign,late,today,stage.,feel,sit,happy,leg,since,work.,experts,discuss,ongoing,developments,policy.","(10000,[360,3079,3115,3614,4019,4506,4687,5347,6287,6290,6643,6675,6944,6946,7538,9462,9806],[5.117993812416755,3.8187108282864943,3.914021008090819,0.691153161953081,4.607168188650764,0.691153161953081,0.6871770135734415,4.137164559405029,4.42484663185681,4.019381523748645,4.607168188650764,3.914021008090819,2.849310271098391,4.830311739964974,4.137164559405029,0.691153161953081,3.577548771469606])",1.0
F115,"prepare,say,approach.,enough,spring,nearly,spend,task,bit.,mean,exactly,price,model,effect.,—,shocking,claims,immortal,jellyfish,surface,internet.","(10000,[353,503,909,1595,1644,1738,1890,2066,2096,2286,2866,4748,5850,5862,6434,7102,7281,7936,8338,8451,9876],[4.607168188650764,0.691153161953081,4.42484663185681,4.607168188650764,5.117993812416755,4.607168188650764,4.830311739964974,2.7508701982851385,4.42484663185681,3.8187108282864943,3.8187108282864943,4.42484663185681,0.691153161953081,4.137164559405029,4.830311739964974,4.019381523748645,0.6792718340663283,0.691153161953081,0.691153161953081,3.7316994512968646,2.7508701982851385])",0.0
R031,"provide,available,nation,local,budget.,economy,speak,soldier,war.,experts,discuss,ongoing,developments,education.","(10000,[217,228,1222,2475,3614,4014,4141,4506,4687,4732,5047,5946,6749,9462],[4.607168188650764,4.607168188650764,5.523458920524919,4.137164559405029,0.691153161953081,4.830311739964974,4.137164559405029,0.691153161953081,0.6871770135734415,4.270695952029551,2.661258039595451,4.137164559405029,4.607168188650764,0.691153161953081])",1.0
R190,"ten,example,represent,factor,cell.,man,resource,expect,relate,hundred,effort.,experts,discuss,ongoing,developments,research.","(10000,[988,1670,2569,2912,3614,3691,4506,4687,5085,5175,7066,8549,8717,9462,9561,9606],[4.270695952029551,4.42484663185681,3.6516567436233283,5.523458920524919,0.691153161953081,4.607168188650764,0.691153161953081,0.6871770135734415,3.125563647726549,3.914021008090819,2.7826188965997183,5.523458920524919,4.019381523748645,0.691153161953081,4.270695952029551,4.42484663185681])",1.0
F057,"head,agency,list,total.,three,speech,machine.,center,reality,clearly,effect,art,response.,—,shocking,claims,mind,control,surface,internet.","(10000,[502,503,680,765,1064,1208,1480,1868,1902,3184,5850,5925,6324,6535,7281,7854,7936,8238,8338,8728],[4.42484663185681,0.691153161953081,4.607168188650764,3.6516567436233283,4.270695952029551,2.8844015909096608,4.019381523748645,5.523458920524919,5.117993812416755,2.8844015909096608,0.691153161953081,3.7316994512968646,4.42484663185681,5.117993812416755,0.6792718340663283,4.270695952029551,0.691153161953081,4.019381523748645,0.691153161953081,3.6516567436233283])",0.0
F158,"knowledge,health,ten,type,believe.,save,long,either,say.,—,shocking,claims,immortal,jellyfish,surface,internet.","(10000,[503,586,2066,3526,4520,5085,5739,5850,7281,7864,7936,8338,8805,8904,9126,9876],[0.691153161953081,5.117993812416755,2.7508701982851385,4.019381523748645,4.137164559405029,3.125563647726549,4.607168188650764,0.691153161953081,0.6792718340663283,3.914021008090819,0.691153161953081,0.691153161953081,5.117993812416755,4.830311739964974,4.270695952029551,2.7508701982851385])",0.0
F234,"today,series.,language,course,learn,fast,sign,range.,—,shocking,claims,flat,earth,surface,internet.","(10000,[503,1209,1716,2918,3652,5850,5967,6756,7281,7936,8338,8667,9263,9676,9806],[0.691153161953081,3.914021008090819,4.270695952029551,3.0385522707369192,3.6516567436233283,0.691153161953081,4.270695952029551,3.5085558999826545,0.6792718340663283,0.691153161953081,0.691153161953081,5.523458920524919,4.42484663185681,3.0385522707369192,3.577548771469606])",0.0
F155,"democrat,protect,performance,quickly,street,project,develop.,purpose,style,manage,enough.,cause,wish,toward.,remember,task,expert,perhaps,program,right,almost.,—,shocking,claims,flat,earth,surface,internet.","(10000,[197,316,495,503,573,914,1140,1259,1790,2230,2918,3391,3684,4531,5063,5234,5685,5850,7235,7281,7883,7936,8000,8089,8338,8451,9351,9676],[5.117993812416755,3.914021008090819,4.270695952029551,0.691153161953081,3.577548771469606,4.019381523748645,5.523458920524919,3.7316994512968646,4.137164559405029,4.607168188650764,3.0385522707369192,4.42484663185681,4.019381523748645,4.607168188650764,5.117993812416755,4.607168188650764,4.137164559405029,0.691153161953081,4.270695952029551,0.6792718340663283,4.270695952029551,0.691153161953081,3.914021008090819,4.607168188650764,0.691153161953081,3.7316994512968646,4.270695952029551,3.0385522707369192])",0.0
F106,"ahead,stage,arrive,seem,allow,true,per.,course,sound,draw,remain,sound,fill.,turn,benefit,market,material,american,pattern,unit.,—,shocking,claims,flat,earth,surface,internet.","(10000,[30,453,503,617,1236,2471,2588,2657,2918,3231,3652,3886,4835,5205,5653,5850,6166,7188,7281,7391,7652,7936,8167,8268,8338,9676],[4.137164559405029,4.607168188650764,0.691153161953081,4.137164559405029,4.830311739964974,4.830311739964974,4.270695952029551,3.8187108282864943,3.0385522707369192,3.8187108282864943,3.6516567436233283,4.019381523748645,3.8187108282864943,4.137164559405029,4.270695952029551,0.691153161953081,8.84969326371362,4.019381523748645,0.6792718340663283,4.137164559405029,4.270695952029551,0.691153161953081,3.914021008090819,3.8187108282864943,0.691153161953081,3.0385522707369192])",0.0
R051,"eat,training,tree,expert,actually,weight.,information,way,measure,officer,foreign.,forward,forget,social,single,yard.,experts,discuss,ongoing,developments,policy.","(10000,[288,528,696,823,914,1059,3614,3822,4506,4687,5871,6447,6944,7146,7276,7538,7889,8190,8411,9391,9462],[5.117993812416755,4.270695952029551,4.019381523748645,4.019381523748645,4.019381523748645,5.117993812416755,0.691153161953081,4.607168188650764,0.691153161953081,0.6871770135734415,4.42484663185681,4.019381523748645,2.849310271098391,3.7316994512968646,4.137164559405029,4.137164559405029,4.137164559405029,4.019381523748645,3.5085558999826545,3.6516567436233283,0.691153161953081])",1.0
